seq_global,Order_ID,priority_score,risk_level,y_pred,Vehicle,Traffic,Order_Period,Area,Category,Drop_Latitude,Drop_Longitude
1375,pctx761559522,2.02,high,119.68792386281667,motorcycle ,Low ,Night,Metropolitian ,Toys,17.534114,78.457554
1376,dlmx408336551,2.02,high,100.59044295564593,motorcycle ,Low ,Early Morning,Metropolitian ,Clothing,22.773659,75.923365
1377,fsrh555990040,2.02,high,162.84899268079866,motorcycle ,High ,Morning,Metropolitian ,Outdoors,18.56144,73.814855
1378,cvst493915718,2.02,high,127.6533130288352,motorcycle ,Jam ,Night,Metropolitian ,Electronics,22.795835,75.957648
1379,zbsv312578013,2.02,high,111.34533700629888,motorcycle ,High ,Morning,Metropolitian ,Cosmetics,11.023681,76.995525
1380,yowt711155330,2.02,high,131.99251797715024,motorcycle ,Jam ,Night,Metropolitian ,Kitchen,17.523809,78.476744
1381,lpyq257485143,2.02,high,104.9905652081717,van,Jam ,Night,Urban ,Shoes,0.08,0.08
1382,aobv332687937,2.02,high,161.64671177026528,motorcycle ,High ,Morning,Metropolitian ,Home,11.011753,76.996241
1383,bvbl279602916,2.02,high,172.58282143454608,motorcycle ,Low ,Night,Metropolitian ,Jewelry,12.467978,76.746792
1384,yiyp910950346,2.02,high,106.30338617667668,van,Low ,Night,Metropolitian ,Snacks,12.403225,76.710028
1385,ugmp895458463,2.02,high,169.02203518115337,motorcycle ,High ,Afternoon,Metropolitian ,Books,18.570963,73.868972
1386,csdk510311466,2.02,high,168.09139135358038,motorcycle ,High ,Morning,Metropolitian ,Pet Supplies,17.42233,78.459654
1387,gvoc220746028,2.02,high,186.8445605350772,motorcycle ,Jam ,Night,Metropolitian ,Outdoors,22.835748,76.008497
1388,aqwk836888057,2.02,high,188.3647377038028,motorcycle ,Jam ,Night,Metropolitian ,Jewelry,22.841857,75.956699
1389,qlmb296894205,2.02,high,189.5771515830578,motorcycle ,High ,Morning,Metropolitian ,Apparel,12.331072,76.674878
1390,rhzt584217449,2.02,high,185.789352716095,motorcycle ,Jam ,Night,Urban ,Cosmetics,11.111753,77.096241
1391,vrcv293893651,2.02,high,109.43378947568549,van,Low ,Night,Urban ,Apparel,13.060221,77.735396
1392,bbfl448200105,2.02,high,110.99594277790985,motorcycle ,Low ,Morning,Metropolitian ,Jewelry,19.113249,72.856749
1393,hmom512844582,2.02,high,138.0382786307463,motorcycle ,Low ,Morning,Metropolitian ,Clothing,12.999166,77.660709
1394,gmzu027863476,2.02,high,88.54045775365806,motorcycle ,Low ,Night,Metropolitian ,Electronics,23.454989,85.415486
1395,svno142124999,2.02,high,142.7226826551448,motorcycle ,Low ,Night,Metropolitian ,Cosmetics,26.991411,75.863604
1396,zydg283935196,2.02,high,182.1312091155944,scooter ,Jam ,Night,Metropolitian ,Snacks,19.266269,72.926721
1397,gspr585357710,2.02,high,106.11452137068306,scooter ,Low ,Night,Metropolitian ,Snacks,17.500448,78.488213
1398,wxuq368282299,2.02,high,192.94013739625493,scooter ,Jam ,Night,Urban ,Snacks,22.87806,76.0234
1399,qwnx747392607,2.02,high,83.25646677773302,motorcycle ,Low ,Night,Urban ,Books,18.68144,73.934855
1400,udrt788101008,2.02,high,179.3210330432707,motorcycle ,Jam ,Night,Metropolitian ,Electronics,22.883838,76.027429
1401,llkt745948990,2.02,high,166.48054222530834,motorcycle ,High ,Afternoon,Metropolitian ,Outdoors,23.411292,85.367872
1402,vjle089510086,2.02,high,111.20765795491737,motorcycle ,High ,Morning,Metropolitian ,Shoes,19.065831,72.843984
1403,yluf122196144,2.02,high,185.303586148398,motorcycle ,High ,Morning,Metropolitian ,Outdoors,17.442819,78.469578
1404,kzke025104795,2.02,high,186.3223554447085,scooter ,Jam ,Night,Metropolitian ,Outdoors,13.055996,80.301898
1405,wmpu392778946,2.02,high,199.43688957207675,motorcycle ,Jam ,Night,Metropolitian ,Apparel,13.064179,77.745797
1406,teih474631787,2.02,high,200.2341571371209,motorcycle ,Jam ,Night,Metropolitian ,Cosmetics,19.384567,72.978923
1407,seho403813094,2.02,high,100.54157170919804,motorcycle ,Jam ,Night,Urban ,Cosmetics,12.390972,76.739264
1408,fxaq327473692,2.02,high,85.72899755223494,motorcycle ,Low ,Morning,Metropolitian ,Clothing,17.441668,78.418321
1409,mgzr885006779,2.02,high,138.86932345052085,motorcycle ,Jam ,Night,Metropolitian ,Kitchen,22.837021,75.994167
1410,tqpt918095345,2.02,high,178.24030874603713,motorcycle ,Jam ,Night,Metropolitian ,Cosmetics,13.088453,77.753685
1411,zgus068118551,2.02,high,77.91138278083123,motorcycle ,Low ,Night,Metropolitian ,Skincare,0.11,0.11
1412,pgfe448506387,2.02,high,83.63200641536275,motorcycle ,Low ,Night,Metropolitian ,Sports,23.424422,85.4029
1413,jtbh288132359,2.02,high,109.0138992149911,motorcycle ,Low ,Night,Urban ,Toys,19.268321,72.924715
1414,dfed561506171,2.02,high,150.21653738055247,scooter ,High ,Afternoon,Metropolitian ,Jewelry,21.195975,72.815503
1415,nztp441858015,2.02,high,83.60192068132994,motorcycle ,Low ,Night,Metropolitian ,Toys,21.276608,72.884136
1416,mtcm940268778,2.02,high,118.08763294274203,motorcycle ,Low ,Early Morning,Metropolitian ,Outdoors,12.3285,76.685808
1417,ywbm338214154,2.02,high,115.07289985917494,scooter ,Low ,Night,Metropolitian ,Shoes,12.996229,77.686791
1418,nepn741925320,2.02,high,186.0960292908378,scooter ,Jam ,Night,Urban ,Sports,13.050324,77.725748
1419,bdgu668300024,2.02,high,102.8437480582086,motorcycle ,Low ,Early Morning,Metropolitian ,Sports,26.866156,75.8223
1420,axgg494165793,2.02,high,144.42397320983423,motorcycle ,Low ,Night,Metropolitian ,Snacks,22.38279,73.240283
1421,monr743994348,2.02,high,118.09655174854788,van,High ,Afternoon,Metropolitian ,Books,18.656215,73.771081
1422,ajrj580119052,2.02,high,86.18352331179919,motorcycle ,Low ,Night,Metropolitian ,Electronics,21.237735,72.848778
1423,cexu168374219,2.02,high,75.98519418368615,motorcycle ,Low ,Night,Urban ,Sports,11.091278,77.065017
1424,dzce970616192,2.02,high,112.23064964871509,motorcycle ,High ,Afternoon,Metropolitian ,Sports,21.225047,72.84859
1425,ynwh242712413,2.02,high,92.78520992649364,motorcycle ,High ,Afternoon,Urban ,Jewelry,12.973298,77.654293
1426,iuet044663792,2.02,high,120.34677996822408,motorcycle ,Low ,Night,Metropolitian ,Pet Supplies,21.267729,72.878726
1427,kftx355679282,2.02,high,115.61800819778637,motorcycle ,High ,Afternoon,Metropolitian ,Skincare,11.048638,77.024311
1428,envp457784346,2.02,high,104.52830062096538,motorcycle ,Low ,Morning,Metropolitian ,Pet Supplies,12.943298,77.624293
1429,rpsu086065520,2.02,high,84.21761947215256,motorcycle ,Low ,Night,Urban ,Home,19.286269,72.946721
1430,toks258070466,2.02,high,114.3815632737486,scooter ,High ,Afternoon,Metropolitian ,Kitchen,12.365461,76.672278
1431,ixyg545805295,2.02,high,201.9391165565944,motorcycle ,Jam ,Night,Metropolitian ,Jewelry,12.984264,77.7484
1432,oqol585550566,2.02,high,106.57045776122804,scooter ,High ,Afternoon,Metropolitian ,Sports,12.363994,76.666167
1433,wgai019902475,2.02,high,110.11068470592978,van,High ,Afternoon,Metropolitian ,Sports,17.473809,78.426744
1434,neva648261923,2.02,high,184.4398445588532,motorcycle ,Jam ,Night,Metropolitian ,Clothing,17.498294,78.474423
1435,gzro632288846,2.02,high,111.18435616693272,scooter ,Low ,Night,Metropolitian ,Snacks,21.28106,72.899292
1436,tfrd514034129,2.02,high,102.50885138932418,motorcycle ,Low ,Early Morning,Metropolitian ,Sports,13.042394,80.262439
1437,sihk662203183,2.02,high,102.15890854173873,scooter ,High ,Morning,Metropolitian ,Kitchen,23.379033,85.345347
1438,aoeo849172126,2.02,high,128.16195374090432,motorcycle ,Jam ,Night,Other,Jewelry,26.97294,75.863007
1439,zcdw866383006,2.02,high,189.1018682603351,motorcycle ,High ,Afternoon,Metropolitian ,Home,11.061278,77.035017
1440,cqgu719694596,2.02,high,101.85421679464775,scooter ,Low ,Night,Other,Snacks,27.045287,75.934592
1441,ngxj365187505,2.02,high,189.61508870748327,motorcycle ,Jam ,Night,Metropolitian ,Skincare,27.046431,75.866649
1442,xtxf499661170,2.02,high,168.62167821502513,motorcycle ,Low ,Night,Other,Books,13.076047,80.308114
1443,vihq896917199,2.02,high,99.9805422867526,motorcycle ,Low ,Early Morning,Urban ,Cosmetics,23.436792,85.336842
1444,erva011876266,2.02,high,166.80755273268895,motorcycle ,High ,Afternoon,Metropolitian ,Books,13.067018,80.294791
1445,jaoe196555800,2.02,high,109.37187870078073,scooter ,Low ,Night,Metropolitian ,Jewelry,12.380972,76.729264
1446,mpnv797510295,2.02,high,115.28570525468656,scooter ,Low ,Night,Metropolitian ,Shoes,17.535894,78.455467
1447,waou583355010,2.02,high,182.17030873488963,motorcycle ,Jam ,Night,Metropolitian ,Pet Supplies,13.129645,80.322268
1448,wnlp576801004,2.02,high,191.0630853136477,motorcycle ,Low ,Night,Urban ,Pet Supplies,22.398096,73.257753
1449,nxah199780258,2.02,high,205.96763942342267,motorcycle ,Jam ,Night,Metropolitian ,Clothing,22.851593,75.976362
1450,yvyr867753939,2.02,high,167.06779816666645,motorcycle ,Low ,Night,Metropolitian ,Kitchen,22.421603,73.275012
1451,qzud375344405,2.02,high,98.03992947203086,scooter ,High ,Afternoon,Metropolitian ,Snacks,23.373017,85.3572
1452,btqp918348318,2.02,high,100.66183537861644,motorcycle ,High ,Morning,Urban ,Home,19.24384,72.861347
1453,jlwh564514757,2.02,high,116.79081144224487,motorcycle ,Low ,Night,Urban ,Pet Supplies,26.99294,75.883007
1454,kbff652215877,2.02,high,92.36459373336348,scooter ,High ,Afternoon,Urban ,Pet Supplies,13.015996,80.261898
1455,adkv706993015,2.02,high,111.70998114127978,motorcycle ,Low ,Morning,Metropolitian ,Shoes,0.02,0.02
1456,zfvt495491165,2.02,high,77.87283753219992,motorcycle ,Low ,Night,Urban ,Apparel,18.669299,74.027902
1457,ioyq694239095,2.02,high,81.98793692787835,motorcycle ,Low ,Night,Metropolitian ,Pet Supplies,18.620963,73.918972
1458,osbq193109667,2.02,high,86.1833135056564,motorcycle ,Low ,Morning,Metropolitian ,Toys,12.945662,77.62413
1459,wsuk511283771,2.02,high,144.33969596851952,motorcycle ,Low ,Night,Metropolitian ,Outdoors,26.980262,75.853013
1460,wggr118618310,2.02,high,112.19305129768684,motorcycle ,Low ,Night,Urban ,Sports,12.976229,77.666791
1461,qwqc323500695,2.02,high,77.25465376816071,motorcycle ,Low ,Night,Urban ,Skincare,13.065377,77.786664
1462,sega808786587,2.02,high,121.17905479530052,scooter ,High ,Morning,Metropolitian ,Cosmetics,26.923987,75.762891
1463,sphh979937630,2.02,high,114.3994379912486,motorcycle ,High ,Afternoon,Metropolitian ,Jewelry,17.45233,78.489654
1464,qund130081210,2.02,high,109.4262580669492,scooter ,Low ,Night,Metropolitian ,Skincare,27.053987,75.892891
1465,uwtp108413851,2.02,high,99.62667655837478,van,Jam ,Night,Urban ,Shoes,18.600016,73.910547
1466,qkai848336840,2.02,high,189.9351802295745,motorcycle ,High ,Afternoon,Metropolitian ,Cosmetics,0.04,0.04
1467,syqn156901651,2.02,high,119.15491478165497,motorcycle ,Low ,Night,Urban ,Sports,17.568263,78.527865
1468,bwdf131767946,2.02,high,85.4057875277935,motorcycle ,Low ,Morning,Metropolitian ,Toys,18.52421,73.848429
1469,jppi512550942,2.02,high,93.45351684922484,scooter ,High ,Afternoon,Urban ,Toys,12.363194,76.670583
1470,vgwm886728261,2.02,high,99.5261253209726,motorcycle ,Low ,Morning,Metropolitian ,Apparel,12.953284,77.635428
1471,ahdp825027890,2.02,high,82.51934892266985,scooter ,High ,Morning,Urban ,Snacks,17.449585,78.412621
1472,iwzw918582149,2.02,high,108.79226619449524,motorcycle ,Low ,Morning,Metropolitian ,Books,0.02,0.02
1473,vgmw583818552,2.02,high,224.14019068425523,motorcycle ,High ,Morning,Metropolitian ,Skincare,23.379407,85.345055
1474,vtkj049239517,2.02,high,86.16896585338006,motorcycle ,Low ,Night,Metropolitian ,Electronics,22.871593,75.996362
1475,xgus010711693,1.67,medium,110.85750718306278,motorcycle ,Medium ,Evening,Metropolitian ,Electronics,22.785835,75.947648
1476,nhkq294461317,1.67,medium,168.99047981205655,scooter ,Medium ,Evening,Metropolitian ,Shoes,19.185831,72.963984
1477,eycb718837854,1.67,medium,183.12800241377383,scooter ,Medium ,Evening,Metropolitian ,Cosmetics,21.295047,72.91859
1478,apjp499087076,1.67,medium,127.76964463737605,motorcycle ,Medium ,Evening,Metropolitian ,Outdoors,13.040324,77.715748
1479,cbwl953601485,1.67,medium,185.4624260379701,scooter ,Jam ,Evening,Metropolitian ,Outdoors,27.001411,75.873604
1480,opvd660426426,1.67,medium,109.7146462979928,motorcycle ,Medium ,Evening,Metropolitian ,Cosmetics,12.344747,76.685861
1481,pvun583520151,1.67,medium,133.1883143272658,scooter ,Medium ,Evening,Metropolitian ,Outdoors,22.854648,76.004377
1482,qxif202719903,1.67,medium,105.8196914070688,scooter ,Medium ,Evening,Metropolitian ,Jewelry,18.66144,73.914855
1483,bcnq451430224,1.67,medium,152.71176896583827,scooter ,Medium ,Evening,Metropolitian ,Apparel,22.44279,73.300283
1484,mhds506296048,1.67,medium,100.61395453333664,motorcycle ,Medium ,Evening,Urban ,Home,0.05,0.05
1485,hroe078436861,1.67,medium,91.44558901815726,motorcycle ,Medium ,Evening,Urban ,Pet Supplies,26.962328,75.854257
1486,jjpc681328627,1.67,medium,108.89863407249216,scooter ,Medium ,Evening,Urban ,Skincare,11.073669,77.046494
1487,hqig816085431,1.67,medium,176.70522346964006,motorcycle ,Medium ,Evening,Metropolitian ,Skincare,0.13,0.13
1488,ksni127086044,1.67,medium,185.96691684690893,scooter ,Medium ,Evening,Metropolitian ,Snacks,11.100375,77.04295
1489,prgp057690708,1.67,medium,104.61861970452026,scooter ,Medium ,Evening,Metropolitian ,Toys,23.481292,85.437872
1490,vood989659471,1.67,medium,88.515426883313,scooter ,Jam ,Evening,Metropolitian ,Sports,19.171458,72.907808
1491,cmll352228728,1.67,medium,146.53043841772362,scooter ,Jam ,Evening,Metropolitian ,Electronics,13.085377,77.806664
1492,qfir376790214,1.67,medium,133.95894446470348,motorcycle ,Medium ,Evening,Metropolitian ,Toys,23.454878,85.415739
1493,qtzh099523093,1.67,medium,82.40367019801944,scooter ,Medium ,Evening,Other,Skincare,18.586718,73.880327
1494,cjde711414646,1.67,medium,106.48151733652516,scooter ,Medium ,Evening,Metropolitian ,Toys,18.62408,73.98852
1495,gzbw278073346,1.67,medium,170.52209003182196,motorcycle ,Medium ,Evening,Urban ,Home,21.243343,72.862731
1496,wrgc258277743,1.67,medium,126.19451490752084,motorcycle ,Medium ,Evening,Metropolitian ,Apparel,22.831593,75.956362
1497,ccvw103647858,1.67,medium,91.0848888036659,motorcycle ,Medium ,Evening,Metropolitian ,Sports,27.054142,75.945704
1498,qcda436758992,1.67,medium,145.77088741712308,motorcycle ,Medium ,Evening,Urban ,Jewelry,11.051852,77.026268
1499,tlgd068015617,1.67,medium,118.507889243617,motorcycle ,Medium ,Evening,Other,Skincare,21.240437,72.854209
1500,ighk767112765,1.67,medium,224.68380998157213,motorcycle ,Jam ,Evening,Urban ,Jewelry,13.044179,77.725797
1501,zkma081885204,1.67,medium,115.78182067690582,motorcycle ,Medium ,Evening,Metropolitian ,Kitchen,22.711847,75.941991
1502,imuw561782794,1.67,medium,205.70728440430776,motorcycle ,Medium ,Evening,Metropolitian ,Cosmetics,22.861234,75.99949
1503,npwo106548418,1.67,medium,100.94758858998976,scooter ,Medium ,Evening,Metropolitian ,Snacks,26.826536,75.897333
1504,zeet143515727,1.67,medium,182.05277621698448,scooter ,Medium ,Evening,Metropolitian ,Skincare,19.311315,72.952381
1505,wyax587364508,1.67,medium,102.62489744978552,scooter ,Medium ,Evening,Urban ,Electronics,22.755207,75.926059
1506,jxiu631574592,1.67,medium,70.75681106187038,scooter ,Medium ,Evening,Urban ,Toys,26.906156,75.8623
1507,wdim783578741,1.67,medium,168.2159900296525,motorcycle ,Medium ,Evening,Metropolitian ,Shoes,23.469033,85.435347
1508,eigb053831171,1.67,medium,188.56810102212955,motorcycle ,Medium ,Evening,Metropolitian ,Books,11.071753,77.056241
1509,pkur073521661,1.67,medium,201.8240011662104,motorcycle ,Medium ,Evening,Metropolitian ,Snacks,17.554114,78.477554
1510,qzve473103395,1.67,medium,195.3597822354134,motorcycle ,Medium ,Evening,Metropolitian ,Kitchen,19.201458,72.937808
1511,isuq750042001,1.67,medium,195.518419645218,motorcycle ,Medium ,Evening,Metropolitian ,Snacks,21.316608,72.924136
1512,uxib582748093,1.67,medium,114.2478956449349,motorcycle ,Medium ,Evening,Metropolitian ,Shoes,17.490827,78.443391
1513,cyce878235586,1.67,medium,145.7921352024026,scooter ,Medium ,Evening,Metropolitian ,Cosmetics,13.064179,77.745797
1514,xhlq090039552,1.67,medium,173.43624636015502,motorcycle ,Medium ,Evening,Metropolitian ,Electronics,13.201809,80.329104
1515,cbev270309855,1.67,medium,100.56939503412644,scooter ,Medium ,Evening,Other,Books,13.013298,77.694293
1516,vsfr726135791,1.67,medium,182.2673445277051,van,Jam ,Evening,Metropolitian ,Home,22.401603,73.255012
1517,dsdr256348370,1.67,medium,132.8761876937322,motorcycle ,Medium ,Evening,Metropolitian ,Books,13.040221,77.715396
1518,lhkx511353568,1.67,medium,194.2740984053024,motorcycle ,Jam ,Evening,Metropolitian ,Home,22.441603,73.295012
1519,adkm936976136,1.67,medium,197.32086176799376,scooter ,Jam ,Evening,Metropolitian ,Jewelry,18.676947,74.030626
1520,wcqb514843154,1.67,medium,157.2160485918895,motorcycle ,Medium ,Evening,Metropolitian ,Pet Supplies,22.881234,76.01949
1521,ndib134852692,1.67,medium,113.1154992956554,scooter ,Jam ,Evening,Metropolitian ,Pet Supplies,22.400329,73.259083
1522,yklp066058165,1.67,medium,177.16506438034628,van,Medium ,Evening,Metropolitian ,Jewelry,22.357898,73.217788
1523,zgkd089868580,1.67,medium,97.28507775139836,motorcycle ,Medium ,Evening,Urban ,Toys,21.236608,72.844136
1524,metx967199678,1.67,medium,196.24490975217373,motorcycle ,Medium ,Evening,Urban ,Pet Supplies,21.296608,72.904136
1525,bpfk370619521,1.67,medium,118.67393976371147,motorcycle ,Medium ,Evening,Metropolitian ,Snacks,17.48971,78.398855
1526,zakq755451195,1.67,medium,109.20321412153324,motorcycle ,Medium ,Evening,Metropolitian ,Books,21.230096,72.849122
1527,vqer586993539,1.67,medium,153.67779526890433,scooter ,Medium ,Evening,Metropolitian ,Shoes,22.721847,75.951991
1528,oxrh988263994,1.67,medium,112.57524948302232,scooter ,Jam ,Evening,Metropolitian ,Home,17.504114,78.427554
1529,yyuc799755907,1.67,medium,137.27678494644755,scooter ,Medium ,Evening,Metropolitian ,Apparel,19.284567,72.878923
1530,yatx825858599,1.67,medium,169.21077771406163,motorcycle ,Medium ,Evening,Metropolitian ,Skincare,23.504878,85.465739
1531,ogbq166319058,1.67,medium,186.18665848207183,van,Jam ,Evening,Metropolitian ,Cosmetics,23.454878,85.415739
1532,lruk509637870,1.67,medium,115.93964730905552,scooter ,Jam ,Evening,Metropolitian ,Electronics,19.344567,72.938923
1533,fvvr839976631,1.67,medium,102.9241553302159,scooter ,Medium ,Evening,Urban ,Snacks,13.044264,77.8084
1534,ddmq255947224,1.67,medium,107.73353924203954,van,Medium ,Evening,Metropolitian ,Pet Supplies,13.013298,77.694293
1535,kzxb899462220,1.67,medium,152.35955305122042,scooter ,Jam ,Evening,Metropolitian ,Skincare,21.239569,72.862697
1536,rpkf720197308,1.67,medium,130.12430596050544,scooter ,Medium ,Evening,Urban ,Snacks,22.348096,73.207753
1537,qbal608363909,1.67,medium,152.01872097034243,scooter ,Jam ,Evening,Metropolitian ,Jewelry,11.084136,77.053303
1538,hqdk470442049,1.67,medium,137.44647165138758,motorcycle ,Jam ,Evening,Metropolitian ,Shoes,18.596216,73.922527
1539,vwcw190715354,1.67,medium,174.96814388750863,motorcycle ,Medium ,Evening,Metropolitian ,Cosmetics,13.035996,80.281898
1540,wbzp783276360,1.67,medium,154.1854899599469,motorcycle ,Medium ,Evening,Metropolitian ,Shoes,26.906156,75.8623
1541,emvi821730412,1.67,medium,187.94491407032265,scooter ,Jam ,Evening,Urban ,Sports,22.397898,73.257788
1542,whxc386590283,1.67,medium,106.6406879478303,scooter ,Jam ,Evening,Metropolitian ,Clothing,26.952313,75.866896
1543,hcan709952326,1.67,medium,87.94009127301058,motorcycle ,Medium ,Evening,Urban ,Toys,22.350526,73.210937
1544,qwzg755336592,1.67,medium,71.88648890256091,scooter ,Jam ,Evening,Urban ,Books,19.317222,73.082281
1545,wjul808831095,1.67,medium,127.90423781822388,scooter ,Medium ,Evening,Metropolitian ,Outdoors,0.13,0.13
